title,addr1,mapx,mapy,contenttypeid
동산청라언덕,대구광역시 중구 달구벌대로 2029,128.5849831341,35.8666257294,12
동산포해변,강원특별자치도 양양군 현남면 동산리,128.7570277424,37.9821559287,12
동산포해수욕장,강원특별자치도 양양군 현남면 동산큰길 39,128.7599720145,37.9791563343,12
동산항,강원특별자치도 양양군 현남면 동산리,128.7581277142,37.9798534403,12
동산해수욕장,강원특별자치도 양양군 현남면 동산큰길 84-54,128.7595719781,37.9814671694,12
동상운장산계곡,전북특별자치도 완주군 동상면 대아리,127.2860868374,35.9783508013,12
동생말전망대,부산광역시 남구 이기대공원로 57-167 (용호동),129.1206593013,35.1324293792,12
동송저수지,강원특별자치도 철원군 동송읍 강산리,127.2714921831,38.3064316009,12
동십자각,서울특별시 종로구 삼청로 1,126.9794373301,37.5761337030,12
동아리조트,충청남도 태안군 안면읍 밧개길 165-5,126.3324439226,36.5312515711,12
동아실계곡,강원특별자치도 인제군 남면 남전리,128.1556231557,38.0076552720,12
동악사(예천),경상북도 예천군 예천읍 충효로 448,128.4643518709,36.6617469039,12
동악산 하늘정원,전라남도 곡성군 곡성읍 월봉리,127.2771673634,35.2634678422,12
동악산(곡성),전라남도 곡성군 곡성읍 학정리,127.2603293096,35.2889507853,12
동월계곡,충청남도 공주시 반포면 동월1길 238,127.2599767835,36.3376065453,12
동의보감촌한방자연휴양림,경상남도 산청군 금서면 동의보감로555번길 186,127.8249562336,35.4355774103,12
동이면 금강 해바라기 단지,충청북도 옥천군 동이면 적하리,127.6491183167,36.2896467274,12
동인동 찜갈비 골목,대구광역시 중구 동덕로36길 9-12,128.6051506806,35.8709894966,12
동인천 삼치거리,인천광역시 중구 우현로67번길 57,126.6286721359,37.4757224674,12
동인천역 북광장,인천광역시 동구 화도진로 53 (송현동),126.6319301493,37.4765252097,12
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32,126.2401122413,33.2254895350,12
동자북마을 (동자북역사문화마을),충청남도 서천군 한산면 신성로 36-31,126.8131790497,36.0843666037,12
동작청소년센터,서울특별시 동작구 상도로15바길 5 (상도동),126.9332602397,37.5041023568,12
동절사,충청남도 부여군 남면 내곡리,126.7939136421,36.2082465494,12
동정호,경상남도 하동군 악양면 평사리 305-2,127.6868342901,35.1461798361,12
동주염전,경기도 안산시 단원구 동주길 41 (대부동동),126.6007674667,37.2336028607,12
동죽서원,전북특별자치도 정읍시 덕천면 학전길 32-57,126.8183851923,35.6134120183,12
동창천 청룡폭포(청룡인공폭포),경상북도 경주시 산내면 외칠리,129.0436263742,35.7597435527,12
동천석실,전라남도 완도군 보길면,126.5458227627,34.1539607550,12
동천자연식물원,경기도 용인시 수지구 동천로 233,127.0794516354,37.3374493082,12
동촌마을,경상남도 하동군 적량면 동촌길 54,127.7723190918,35.1212480265,12
동촌유원지,대구광역시 동구 효동로2길 72,128.6546405629,35.8782784742,12
동축사,울산광역시 동구 옥류로 93,129.4187884313,35.5484105199,12
동키스타즈,경기도 이천시 호법면 동산로 154,127.3998348190,37.1999626581,12
동탄 북광장,경기도 화성시 동탄중심상가2길 21 지하주차장 33호,127.0735808505,37.2060171988,12
동탄센트럴파크,경기도 화성시 동탄공원로2길 22,127.0635956544,37.2056892805,12
동탄어린이천문대,경기도 오산시 독산성로270번길 24,127.0306382787,37.1788529077,12
동탄여울공원,경기도 화성시 오산동,127.0867020999,37.1982849947,12
동탄중앙어울림센터,경기도 화성시 동탄대로시범길 133,127.1123413985,37.1999047098,12
동탄치동천체육공원,경기도 화성시 동탄순환대로29길 38,127.1070000460,37.2059789118,12
동탄호수공원,경기도 화성시 동탄순환대로 67,127.1012905486,37.1667194614,12
동편마을 카페거리,경기도 안양시 동안구 동편로183번길 26,126.9705373490,37.4072531546,12
동편제탯자리,전북특별자치도 남원시 운봉읍 비전길 7,127.5627232241,35.4580397018,12
동피랑마을,경상남도 통영시 동피랑1길 6-18,128.4276467571,34.8453461228,12
동학농민혁명기념탑,전라남도 장흥군 장흥읍 읍성로 2,126.8953658641,34.6691699445,12
동학사(공주),충청남도 공주시 반포면 동학사1로 462,127.2200577134,36.3532762699,12
동학사계곡,충청남도 공주시 반포면 학봉리,127.2209159783,36.3529457673,12
동학산공원,경기도 화성시 석우동 29-3,127.0786522063,37.2205961581,12
동해 해안길,경상남도 고성군 동해면,128.4682149172,35.0751850008,12
동해 해암정,강원특별자치도 동해시 촛대바위길 19,129.1590182465,37.4791774839,12
동해면 작은 구학포 공룡 화석지,경상남도 고성군 동해면 조선특구로 656-33,128.4593651340,34.9915525486,12
동해무릉건강숲,강원특별자치도 동해시 삼화로 455,129.0312662354,37.4651127210,12
동해사(상주),경상북도 상주시 서곡3길 173,128.1943109883,36.4052267611,12
동해생명자원센터,강원특별자치도 양양군 손양면 동명로 119,128.6388992529,38.0810143726,12
동해약천온천실버타운,강원특별자치도 동해시 석두골길 145,129.0669812828,37.5942068674,12
동해역 (철도체험학습장),강원특별자치도 동해시 동해역길 69,129.1237902604,37.4981912707,12
동해향교,강원특별자치도 동해시 승지로 84-3,129.0915307492,37.5401163636,12
동혈사,충청남도 공주시 의당면 동혈사길 77,127.1600270815,36.5551826230,12
동호서당·동호유적공원,대구광역시 동구 동내동 1112-2,128.7397579123,35.8838794166,12
동호숲,경상남도 거창군 웅양면 동호리 1055-1,127.9219489990,35.8019376764,12
동호해변(양양),강원특별자치도 양양군 손양면 동호리 141-26,128.6831348679,38.0573985323,12
동호해수욕장,전북특별자치도 고창군 해리면 동호리,126.4845145428,35.5181949778,12
동화마을수목원,강원특별자치도 원주시 문막읍 동화골길 170,127.8553431434,37.3152299043,12
동화사(대구),대구광역시 동구 동화사1길 1,128.7034886742,35.9903555744,12
동화사(충북),충청북도 청주시 서원구 남이면 척산화당로 444,127.4852592789,36.5455978409,12
동화어촌체험마을,경상남도 고성군 하일면 동화1길 203,128.1910798185,34.9010301259,12
동화울수변공원,대전광역시 유성구 관평동 771,127.3941152016,36.4244434267,12
동활계곡,강원특별자치도 삼척시 가곡면 가곡천로,129.1290670175,37.1523839142,12
돝섬(창원),경상남도 창원시 마산합포구 돝섬2길 58,128.5811050574,35.1790281677,12
돝섬해상유원지,경상남도 창원시 마산합포구 제2부두로 56 (신포동1가),128.5759272218,35.1980064985,12
되재성당,전북특별자치도 완주군 화산면 승치로 477,127.2168901431,36.0862178467,12
두계외갓집체험마을,전라남도 곡성군 고달면 두계길 126,127.3790533269,35.2435412933,12
"두곡, 월포해수욕장",경상남도 남해군 남면 남면로111번길 77,127.9070164001,34.7681205690,12
두곡서원(김제),전북특별자치도 김제시 진봉면 심포9길 31,126.7157575558,35.8564798314,12
두곡서원(창원),경상남도 창원시 마산회원구 두곡길 54 (두척동),128.5488979221,35.2391041712,12
두남제,광주광역시 광산구 광산동 277,126.7462953738,35.2437804781,12
두남천,전북특별자치도 진안군 부귀면 두남리 170,127.4170787716,35.8430101674,12
두도 (부산 국가지질공원),부산광역시 서구 암남동,129.0148985467,35.0490923097,12
두동교회 구본당,전북특별자치도 익산시 성당면 두동길 17-1,126.9208522493,36.1034579467,12
두동편백나무숲,전북특별자치도 익산시 성당면 두동길 95,126.9174412818,36.1096016303,12
두루미평화마을,강원특별자치도 철원군 철원읍 묘장로 301,127.1691555961,38.2648151444,12
두루웰 자연휴양림,강원특별자치도 철원군 갈말읍 지경1길 69,127.3532647862,38.2280506181,12
두루팜,부산광역시 강서구 봉죽길91번길 65-37 (봉림동),128.8994160513,35.1835473555,12
두류정수장후적지,대구광역시 달서구 두류동,128.5501477749,35.8500491876,12
두륜미로파크,전라남도 해남군 삼산면 대흥사길 88-11,126.6221801205,34.4983234749,12
두륜산도립공원,전라남도 해남군 삼산면 대흥사길 400,126.6161141958,34.4896049087,12
두륜산케이블카,전라남도 해남군 삼산면 대흥사길 88-45,126.6253409902,34.4968181405,12
두릉서원,경상남도 함안군 여항면 두곡길 145,128.4551764454,35.2062422787,12
두리랜드,경기도 양주시 장흥면 권율로 120,126.9505440668,37.7251130744,12
두리생태공원,인천광역시 계양구 당산길 291-20 (귤현동),126.7563328792,37.5690944266,12
두리선착장,전라남도 신안군 안좌면 소곡리,126.1179083065,34.7148381575,12
두마신원재,충청남도 계룡시 두마면 왕대2길 43,127.2704475087,36.2552494827,12
두맹이골목,제주특별자치도 제주시 동문로16길 17-4 (일도이동),126.5349218725,33.5120458378,12
두모마을,경상남도 남해군 상주면 양아로533번길 18,127.9553741638,34.7339780123,12
두모몽돌해변,경상남도 거제시 장목면 율천두모로 154-41,128.6948115576,34.9811718456,12
두무산(합천),경상남도 합천군 가야면 청현리,128.1243975243,35.7086435507,12
두문 마을,전라남도 여수시 돌산읍 죽포리,127.7946405407,34.6420243888,12
두문포(죽포항),전라남도 여수시 돌산읍 죽포리,127.7968179785,34.6479348764,12
두물수변공원,강원특별자치도 원주시 반곡동,127.9851200496,37.3246506696,12
두방사(두방암),경상남도 진주시 문산읍 동부로781번길 267,128.1917472121,35.1881173659,12
두산 활공장,충청북도 단양군 두산길 254-6,128.4008449039,37.0017234141,12
두산봉,제주특별자치도 서귀포시 성산읍 시흥리,126.8857171496,33.4802105501,12
두송녹색농촌체험마을,경상북도 경주시 송전기곡길 15-12,129.4279453388,35.7657417915,12
두송반도 (부산 국가지질공원),부산광역시 사하구 다대동,128.9862007564,35.0595961635,12
두암초당,전북특별자치도 고창군 아산면 영모정길 88,126.6063878850,35.4840175699,12
두억행복드림마을,전북특별자치도 완주군 용진읍 두억길 13-12,127.1913085762,35.8955891266,12
두에기해변,충청남도 태안군 안면읍 승언리 2004-8,126.3286612486,36.5191140142,12
두여 전망대,충청남도 태안군 안면읍 승언리,126.3271358881,36.5381562411,12
두여 정보화마을,전북특별자치도 익산시 여산면 용기길 66,127.0687202889,36.0767941127,12
두여해수욕장,충청남도 태안군 안면읍 정당리,126.3297105565,36.5419475153,12
두왕 메타세쿼이아길,울산광역시 남구 신두왕로 327 (옥동),129.2884977114,35.5237663902,12
두웅습지,충청남도 태안군 원북면 신두해변길 291-30,126.1957288509,36.8359502169,12
두위봉,강원특별자치도 정선군 사북읍 지장천로 436-27,128.7541848542,37.2112754783,12
두창저수지,경기도 용인시 처인구 원삼면 두창호수로 239-1,127.3404165302,37.1525503945,12
두타산,강원특별자치도 삼척시 하장면 두타로,129.0218137134,37.3936041065,12
두타산,강원특별자치도 동해시 삼화로 538 (삼화동),129.0194506792,37.4634293524,12
두타산성,강원특별자치도 동해시 삼화로 538 (삼화동),129.0194506792,37.4634293524,12
두타산협곡마천루,강원특별자치도 동해시 삼화로 584,129.0145372250,37.4636236790,12
두타연 (강원평화지역 국가지질공원),강원특별자치도 양구군 방산면 두타연로 297,127.9817150436,38.2468407622,12
두타연 평화누리길,강원특별자치도 양구군 방산면,127.9835710384,38.2269042350,12
두포갯벌체험장,전북특별자치도 부안군 변산면 궁항로 48,126.4786573701,35.6034351899,12
두현리 석조삼존불입상,경기도 안성시 죽산면 두현리,127.4123177998,37.0741107487,12
두현저수지,울산광역시 울주군 청량읍 문죽리 1186,129.2523369377,35.5251905511,12
두호동 화석산지 (경북 동해안 국가지질공원),경상북도 포항시 북구 환호동,129.3968700299,36.0638492089,12
둔내자연휴양림,강원특별자치도 횡성군 둔내면 청태산로154번길 334,128.2724941422,37.5125926787,12
둔내종합체육공원,강원특별자치도 횡성군 둔내면 경강로 4708,128.2139131688,37.5175743300,12
둔덕시골농촌체험센터,경상남도 거제시 청마로 159 둔덕시골농촌체험센터,128.5114031634,34.8525662593,12
둔배미공원,경기도 안산시 단원구 광덕2로 55 (초지동),126.8163318463,37.3106782778,12
둔병대교(여수),전라남도 여수시 화정면 조발리,127.5555617183,34.6305493301,12
둔산공원,전북특별자치도 완주군 봉동읍 둔산리,127.1289151382,35.9630442455,12
둔산대공원,대전광역시 서구 둔산대로 181 (만년동),127.3894005357,36.3663860994,12
둔산선사유적지,대전광역시 서구 대덕대로317번길 9 (월평동),127.3789543940,36.3609976417,12
둔장해변,전라남도 신안군 자은면 둔장길 47-45,126.0581921505,34.9158672986,12
둔전계곡,강원특별자치도 양양군 강현면 둔전리,128.5506449313,38.1201275561,12
둔주봉,충청북도 옥천군 안남면,127.6554716950,36.3484456796,12
둔지봉,제주특별자치도 제주시 구좌읍 한동리,126.7973021108,33.5012456847,12
